,0,1
1428,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2535495431_e6f950443c.jpg,3
1429,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2536282942_b5ca27577e.jpg,3
1430,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2550860627_998a4fc4c1.jpg,3
1431,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2568105249_15720d081f_n.jpg,3
1432,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2607130050_9c34310004.jpg,3
1433,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2609353769_dc3654f12f.jpg,3
1434,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2627513944_b1361e60ec_m.jpg,3
1435,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2675221506_5286c0595f.jpg,3
1436,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2682566502_967e7eaa2a.jpg,3
1437,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\269037241_07fceff56a_m.jpg,3
1438,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\272481307_1eb47ba3e0_n.jpg,3
1439,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2756028421_b3d5eea526_n.jpg,3
1440,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2777518561_105abc8cfc_n.jpg,3
1441,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2788276815_8f730bd942.jpg,3
1442,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2863863372_605e29c03e_m.jpg,3
1443,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2888138918_402096c7fb.jpg,3
1444,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2892056920_918c52889b_m.jpg,3
1445,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2949945463_366bc63079_n.jpg,3
1446,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2951375433_ae2726d9d2_m.jpg,3
1447,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2973256732_1926295f35.jpg,3
1448,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2976723295_b16ab04231.jpg,3
1449,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\2980099495_cf272e90ca_m.jpg,3
1450,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3026375835_a20ecdd140_m.jpg,3
1451,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3045046293_57f6d52065_m.jpg,3
1452,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3052753519_d087aaeacb_n.jpg,3
1453,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3072908271_08764c732a_m.jpg,3
1454,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3074406590_91c697c805_n.jpg,3
1455,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3102535578_ec8c12a7b6_m.jpg,3
1456,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3103591125_99107c8bbe_n.jpg,3
1457,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3104672186_5f75647448_n.jpg,3
1458,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3109712111_75cea2dee6.jpg,3
1459,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3115889021_053f3b8e5a.jpg,3
1460,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3141434519_aaa64c4f65_n.jpg,3
1461,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3145692843_d46ba4703c.jpg,3
1462,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3171577977_8608282f04_m.jpg,3
1463,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\319298955_0c72bd36bf.jpg,3
1464,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3208417632_19138d8e35_n.jpg,3
1465,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3236806990_a90c7bb520_m.jpg,3
1466,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\323872063_7264e7e018_m.jpg,3
1467,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3253243865_435c1f2c2b_m.jpg,3
1468,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3264570182_c7ded528ba_m.jpg,3
1469,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\326541992_d542103ca8_n.jpg,3
1470,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3268459296_a7346c6b2c.jpg,3
1471,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3276552939_8c31b22d3e.jpg,3
1472,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3292434691_392071d702_n.jpg,3
1473,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3292654244_4a220ab96f_m.jpg,3
1474,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3315973481_850d2253e9_n.jpg,3
1475,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3407482427_49d5c75291_m.jpg,3
1476,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3412874275_ca78ee024d_m.jpg,3
1477,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3422228549_f147d6e642.jpg,3
1478,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3450344423_63ba3190e3.jpg,3
1479,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3451177763_729a4d54af_n.jpg,3
1480,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3465443774_6b0c75a3b1_n.jpg,3
1481,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3475572132_01ae28e834_n.jpg,3
1482,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3494252600_29f26e3ff0_n.jpg,3
1483,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3526860692_4c551191b1_m.jpg,3
1484,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\353897245_5453f35a8e.jpg,3
1485,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3550491463_3eb092054c_m.jpg,3
1486,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3554620445_082dd0bec4_n.jpg,3
1487,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3556123230_936bf084a5_n.jpg,3
1488,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3560426426_1c66cb8330.jpg,3
1489,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3576488381_611f3446e0_n.jpg,3
1490,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3621011057_0d03bd171b_n.jpg,3
1491,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3624546109_8eb98f0cdb.jpg,3
1492,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3630246240_4fee9a33db.jpg,3
1493,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3634244527_e72c47842c_n.jpg,3
1494,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3654988152_b11178bbcb.jpg,3
1495,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3655527028_0fab2b547d_n.jpg,3
1496,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3663244576_97f595cf4a.jpg,3
1497,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3664842094_5fd60ee26b.jpg,3
1498,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3667366832_7a8017c528_n.jpg,3
1499,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3697780051_83e50a6dd1_m.jpg,3
1500,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3713368809_eba7fa2fbf_m.jpg,3
1501,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3742168238_d961937e68_n.jpg,3
1502,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3829990289_c0c3821e4d_m.jpg,3
1503,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3871586333_5a708d5cf4_n.jpg,3
1504,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3872230296_6c477309f3_n.jpg,3
1505,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3873271620_1d9d314f01_n.jpg,3
1506,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3903276582_fe05bf84c7_n.jpg,3
1507,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3909587261_f8cd3e7fe7.jpg,3
1508,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3921794817_276eb4386b.jpg,3
1509,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\394990940_7af082cf8d_n.jpg,3
1510,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3971662839_5cb2963b20_n.jpg,3
1511,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\3997609936_8db20b7141_n.jpg,3
1512,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4061451210_1650590c6a.jpg,3
1513,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4065283966_9504b98269.jpg,3
1514,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4093390305_4010c736c9.jpg,3
1515,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\410421672_563550467c.jpg,3
1516,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\410425647_4586667858.jpg,3
1517,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4231745228_ece86330d9.jpg,3
1518,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4242976586_607a8f9843_n.jpg,3
1519,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4243078361_7b92a932cd_n.jpg,3
1520,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4256169180_55df2048a0.jpg,3
1521,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4279990882_031482f8b6_n.jpg,3
1522,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4292443009_3a2831b0b9_m.jpg,3
1523,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4325834819_ab56661dcc_m.jpg,3
1524,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4356781875_92c5cd93c0.jpg,3
1525,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4413509121_a62879598a.jpg,3
1526,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4414135084_1ac7e6cd54.jpg,3
1527,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4495885281_fe2a3b671d.jpg,3
1528,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4504220673_af754fcb40_n.jpg,3
1529,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4504731519_9a260b6607_n.jpg,3
1530,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4553266758_09d4dbdac9_n.jpg,3
1531,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4558025386_2c47314528.jpg,3
1532,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4588034197_e300b0872a_n.jpg,3
1533,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\459042023_6273adc312_n.jpg,3
1534,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4608559939_3487bf3b62_n.jpg,3
1535,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4609166128_b7ed49b40b_m.jpg,3
1536,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4609168052_3d4e1d3804_n.jpg,3
1537,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4625089819_55c45a189c.jpg,3
1538,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4648680921_80dfc4f12a.jpg,3
1539,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4654893119_45d232016b.jpg,3
1540,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\466486216_ab13b55763.jpg,3
1541,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4675532860_890504a4a3_m.jpg,3
1542,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4684127262_6c3346188d.jpg,3
1543,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4694341873_65fe187a4e_n.jpg,3
1544,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4702438868_278b9cf41c_n.jpg,3
1545,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4713531680_1110a2fa07_n.jpg,3
1546,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4724951744_61877ec101_n.jpg,3
1547,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4754734410_94d98463a5.jpg,3
1548,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\475936554_a2b38aaa8e.jpg,3
1549,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\475947979_554062a608_m.jpg,3
1550,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4764674741_82b8f93359_n.jpg,3
1551,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4797595918_79887b1229_n.jpg,3
1552,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4804011140_7defedf4b7_m.jpg,3
1553,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4809566219_88f9a1aea3.jpg,3
1554,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\483444865_65962cea07_m.jpg,3
1555,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4860145119_b1c3cbaa4e_n.jpg,3
1556,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4881402397_1c664af2f7_n.jpg,3
1557,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\488849503_63a290a8c2_m.jpg,3
1558,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4900231976_f8ced2b42a_n.jpg,3
1559,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4910094611_8c7170fc95_n.jpg,3
1560,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4918137796_21f0922b0c_n.jpg,3
1561,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4921988677_e2eb0c9a24_m.jpg,3
1562,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4951581805_b049304f1b_n.jpg,3
1563,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4979895172_ca06eba616.jpg,3
1564,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\4998708839_c53ee536a8_n.jpg,3
1565,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5050969148_a0090f762a.jpg,3
1566,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\505517255_cfbb6f6394.jpg,3
1567,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5060519573_c628547e20_n.jpg,3
1568,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5060536705_b370a5c543_n.jpg,3
1569,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5061135742_2870a7b691_n.jpg,3
1570,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5083072098_81587295d5.jpg,3
1571,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5086249859_d066b37b8a_m.jpg,3
1572,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5089363428_2c5a1272ea.jpg,3
1573,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\509239741_28e2cfe492_m.jpg,3
1574,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\512578026_f6e6f2ad26.jpg,3
1575,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\512694812_48ba9c0b49_n.jpg,3
1576,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\515121050_dcb99890be.jpg,3
1577,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5156037859_1673720a11_m.jpg,3
1578,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5159317458_bbb22e2f65_n.jpg,3
1579,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5180896559_b8cfefc21e.jpg,3
1580,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5181899042_0a6ffe0c8a_n.jpg,3
1581,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5182167964_9d1a0be0b8_n.jpg,3
1582,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5193918046_d44e4fcd75_m.jpg,3
1583,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5206847130_ee4bf0e4de_n.jpg,3
1584,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5212877807_a3ddf06a7c_n.jpg,3
1585,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5212885371_fe27c406a2_n.jpg,3
1586,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5223191368_01aedb6547_n.jpg,3
1587,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5231103167_a03280e9f6_n.jpg,3
1588,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5234278003_d827fcd73b_m.jpg,3
1589,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5249439791_196b4e7fc7.jpg,3
1590,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5249566718_6109630c83_m.jpg,3
1591,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5273722065_c85d8543c2_m.jpg,3
1592,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5292988046_a10f4b0365_n.jpg,3
1593,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5332550500_ab341aefd8.jpg,3
1594,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5360769702_ec28c53b9e_n.jpg,3
1595,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\537207677_f96a0507bb.jpg,3
1596,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\537625768_791e973b40.jpg,3
1597,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5398569540_7d134c42cb_n.jpg,3
1598,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5398974188_799753449c.jpg,3
1599,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5419629292_2f06e4b295.jpg,3
1600,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5487945052_bcb8e9fc8b_m.jpg,3
1601,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5492988531_574cdc2bf0_n.jpg,3
1602,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5497730366_44d758d8f5.jpg,3
1603,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5526964611_76ef13025c_n.jpg,3
1604,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5529341024_0c35f2657d.jpg,3
1605,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5537794501_a0767743fd_n.jpg,3
1606,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5570018782_c56bee942f.jpg,3
1607,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5578760521_e54aca6bed_n.jpg,3
1608,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5578766623_542c91dfaa_n.jpg,3
1609,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5602220566_5cdde8fa6c_n.jpg,3
1610,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5628552852_60bbe8d9b0_n.jpg,3
1611,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\563847503_89e9756c80.jpg,3
1612,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\568715474_bdb64ccc32.jpg,3
1613,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5717319579_190e85c7d1_m.jpg,3
1614,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5731750490_ba3325b7ee_n.jpg,3
1615,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5777669976_a205f61e5b.jpg,3
1616,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5840476802_dfa40deb1f_m.jpg,3
1617,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5892908233_6756199a43.jpg,3
1618,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5897035797_e67bf68124_n.jpg,3
1619,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5960270643_1b8a94822e_m.jpg,3
1620,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5961803532_9368212949_m.jpg,3
1621,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5979193298_639e877248.jpg,3
1622,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\5990626258_697f007308_n.jpg,3
1623,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6016195304_75306bb79a.jpg,3
1624,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6039330368_c30ed224c4_m.jpg,3
1625,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6053143173_991c011b23.jpg,3
1626,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6069602140_866eecf7c2_m.jpg,3
1627,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6105809987_8f3d7a8d67_n.jpg,3
1628,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6108118824_5b0231a56d.jpg,3
1629,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6125332325_b768e08bd9_n.jpg,3
1630,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6158504080_b844a9ae05.jpg,3
1631,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6209630964_e8de48fe04_m.jpg,3
1632,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6231418894_7946a7712b_n.jpg,3
1633,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6241886381_cc722785af.jpg,3
1634,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6255593451_b8a3aa8f7a_m.jpg,3
1635,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6280787884_141cd7b382_n.jpg,3
1636,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6309548569_932fee8313_m.jpg,3
1637,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6347846687_3f0a7c3176.jpg,3
1638,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6347846935_51e3dc2481_n.jpg,3
1639,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6347847065_83cf87333b_n.jpg,3
1640,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6363951285_a802238d4e.jpg,3
1641,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6363976189_e7155e5f9c.jpg,3
1642,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6409000675_6eb6806e59.jpg,3
1643,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6473543547_4fefdbd5dc.jpg,3
1644,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6570546331_ffb9dab0bf_n.jpg,3
1645,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6653567281_768a1fd160.jpg,3
1646,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6655078437_759fd626fd_n.jpg,3
1647,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6676529655_9672b6f955_m.jpg,3
1648,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6687138903_ff6ae12758_n.jpg,3
1649,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6690926183_afedba9f15_n.jpg,3
1650,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6732261031_861a1026fa_n.jpg,3
1651,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6783408274_974796e92f.jpg,3
1652,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\685724528_6cd5cbe203.jpg,3
1653,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6867597533_d65d1c39fb_n.jpg,3
1654,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6936225976_a91b60d8c2_m.jpg,3
1655,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6950609394_c53b8c6ac0_m.jpg,3
1656,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\6969041818_a505baa68e_m.jpg,3
1657,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\7147367479_f7a6ef0798.jpg,3
1658,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\7186509956_c37c02fb43_n.jpg,3
1659,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\7187035716_5d0fb95c31_n.jpg,3
1660,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\7211616670_2d49ecb3a5_m.jpg,3
1661,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\7251352826_69b62cba2c_m.jpg,3
1662,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\7285188160_49d84b95a3_m.jpg,3
1663,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\7302931078_30054c1970_n.jpg,3
1664,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\7304710956_015b41f802_m.jpg,3
1665,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\7316409504_7cf3707f8a_m.jpg,3
1666,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\7345657862_689366e79a.jpg,3
1667,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\7376471712_e1be793f94.jpg,3
1668,D:\研究生\研究生\machine_learning\src\raw_datasets\flower_photos\roses\7419966772_d6c1c22a81.jpg,3
